pokemon,attack
mankey,mud slap
mankey,foresight
mankey,detect
mankey,outrage
mankey,endure
mankey,swagger
mankey,attract
mankey,sleep talk
mankey,return
mankey,frustration
mankey,dynamic punch
mankey,encore
mankey,pursuit
mankey,iron tail
mankey,hidden power
mankey,cross chop
mankey,rain dance
mankey,sunny day
mankey,psych up
mankey,rock smash
mankey,beat up
mankey,uproar
mankey,facade
mankey,focus punch
mankey,smelling salts
mankey,taunt
mankey,helping hand
mankey,role play
mankey,revenge
mankey,brick break
mankey,endeavor
mankey,secret power
mankey,overheat
mankey,rock tomb
mankey,aerial ace
mankey,bulk up
mankey,covet
mankey,natural gift
mankey,u turn
mankey,close combat
mankey,payback
mankey,assurance
mankey,fling
mankey,punishment
mankey,poison jab
mankey,night slash
mankey,seed bomb
mankey,drain punch
mankey,vacuum wave
mankey,focus blast
mankey,shadow claw
mankey,rock climb
mankey,gunk shot
mankey,stone edge
mankey,captivate
mankey,hone claws
mankey,smack down
mankey,low sweep
mankey,round
mankey,acrobatics
mankey,retaliate
mankey,final gambit
mankey,bulldoze
mankey,work up
mankey,dual chop
mankey,confide
mankey,power up punch
mankey,throat chop
mankey,power trip
mankey,stomping tantrum
mankey,lash out
mankey,tera blast
primeape,karate chop
primeape,mega punch
primeape,pay day
primeape,fire punch
primeape,ice punch
primeape,thunder punch
primeape,scratch
primeape,mega kick
primeape,headbutt
primeape,body slam
primeape,take down
primeape,thrash
primeape,double edge
primeape,leer
primeape,hyper beam
primeape,submission
primeape,low kick
primeape,counter
primeape,seismic toss
primeape,strength
primeape,thunderbolt
primeape,thunder
primeape,earthquake
primeape,dig
primeape,toxic
primeape,rage
primeape,mimic
primeape,screech
primeape,double team
primeape,defense curl
primeape,focus energy
primeape,bide
primeape,metronome
primeape,swift
primeape,skull bash
primeape,fury swipes
primeape,rest
primeape,rock slide
primeape,substitute
primeape,thief
primeape,snore
primeape,curse
primeape,reversal
primeape,spite
primeape,protect
primeape,scary face
primeape,mud slap
primeape,detect
primeape,outrage
primeape,endure
primeape,swagger
primeape,attract
primeape,sleep talk
primeape,return
primeape,frustration
primeape,dynamic punch
primeape,encore
primeape,pursuit
primeape,iron tail
primeape,hidden power
primeape,cross chop
primeape,rain dance
primeape,sunny day
primeape,psych up
primeape,rock smash
primeape,uproar
primeape,facade
primeape,focus punch
primeape,taunt
primeape,helping hand
primeape,role play
primeape,brick break
primeape,endeavor
primeape,secret power
primeape,overheat
primeape,rock tomb
primeape,aerial ace
primeape,bulk up
primeape,covet
primeape,natural gift
primeape,u turn
primeape,close combat
primeape,payback
primeape,assurance
primeape,fling
primeape,punishment
primeape,poison jab
primeape,seed bomb
primeape,drain punch
primeape,vacuum wave
primeape,focus blast
primeape,giga impact
primeape,shadow claw
primeape,rock climb
primeape,gunk shot
primeape,stone edge
primeape,captivate
primeape,stealth rock
primeape,hone claws
primeape,smack down
primeape,low sweep
primeape,round
primeape,acrobatics
primeape,retaliate
primeape,final gambit
primeape,bulldoze
primeape,work up
primeape,dual chop
primeape,confide
primeape,power up punch
primeape,throat chop
primeape,stomping tantrum
primeape,lash out
primeape,tera blast
primeape,rage fist
growlithe,double kick
growlithe,headbutt
growlithe,body slam
growlithe,take down
growlithe,thrash
growlithe,double edge
growlithe,leer
growlithe,bite
growlithe,roar
growlithe,ember
growlithe,flamethrower
growlithe,strength
growlithe,dragon rage
growlithe,fire spin
growlithe,dig
growlithe,toxic
growlithe,agility
growlithe,rage
growlithe,mimic
growlithe,double team
growlithe,reflect
growlithe,bide
growlithe,fire blast
growlithe,swift
growlithe,skull bash
growlithe,rest
growlithe,substitute
growlithe,thief
growlithe,flame wheel
growlithe,snore
growlithe,curse
growlithe,reversal
growlithe,protect
growlithe,scary face
growlithe,mud slap
growlithe,outrage
growlithe,endure
growlithe,charm
growlithe,swagger
growlithe,attract
growlithe,sleep talk
growlithe,return
growlithe,frustration
growlithe,safeguard
growlithe,dragon breath
growlithe,iron tail
growlithe,morning sun
growlithe,hidden power
growlithe,sunny day
growlithe,crunch
growlithe,rock smash
growlithe,heat wave
growlithe,will o wisp
growlithe,facade
growlithe,helping hand
growlithe,secret power
growlithe,overheat
growlithe,odor sleuth
growlithe,aerial ace
growlithe,howl
growlithe,covet
growlithe,natural gift
growlithe,close combat
growlithe,flare blitz
growlithe,thunder fang
growlithe,fire fang
growlithe,captivate
growlithe,flame burst
growlithe,flame charge
growlithe,round
growlithe,incinerate
growlithe,retaliate
growlithe,wild charge
growlithe,snarl
growlithe,play rough
growlithe,confide
growlithe,burn up
growlithe,psychic fangs
growlithe,raging fury
growlithe,tera blast
growlithe,temper flare
arcanine,headbutt
arcanine,body slam
arcanine,take down
arcanine,double edge
arcanine,leer
arcanine,bite
arcanine,roar
arcanine,ember
arcanine,flamethrower
arcanine,hyper beam
arcanine,strength
arcanine,solar beam
arcanine,dragon rage
arcanine,fire spin
arcanine,dig
arcanine,toxic
arcanine,agility
arcanine,rage
arcanine,teleport
arcanine,mimic
arcanine,double team
arcanine,reflect
arcanine,bide
arcanine,fire blast
arcanine,swift
arcanine,skull bash
arcanine,rest
arcanine,substitute
arcanine,thief
arcanine,flame wheel
arcanine,snore
arcanine,curse
arcanine,reversal
arcanine,protect
arcanine,scary face
arcanine,mud slap
arcanine,outrage
arcanine,endure
arcanine,charm
arcanine,swagger
arcanine,attract
arcanine,sleep talk
arcanine,return
arcanine,frustration
arcanine,safeguard
arcanine,dragon breath
arcanine,iron tail
arcanine,hidden power
arcanine,sunny day
arcanine,crunch
arcanine,extreme speed
arcanine,rock smash
arcanine,heat wave
arcanine,will o wisp
arcanine,facade
arcanine,helping hand
arcanine,superpower
arcanine,secret power
arcanine,hyper voice
arcanine,overheat
arcanine,odor sleuth
arcanine,aerial ace
arcanine,howl
arcanine,covet
arcanine,natural gift
arcanine,close combat
arcanine,flare blitz
arcanine,dragon pulse
arcanine,giga impact
arcanine,thunder fang
arcanine,fire fang
arcanine,rock climb
arcanine,iron head
arcanine,captivate
arcanine,flame charge
arcanine,round
arcanine,incinerate
arcanine,retaliate
arcanine,bulldoze
arcanine,wild charge
arcanine,heat crash
arcanine,snarl
arcanine,play rough
arcanine,confide
arcanine,laser focus
arcanine,burn up
arcanine,psychic fangs
arcanine,scorching sands
arcanine,tera blast
arcanine,temper flare
poliwag,pound
poliwag,double slap
poliwag,headbutt
poliwag,body slam
poliwag,take down
poliwag,double edge
poliwag,mist
poliwag,water gun
poliwag,hydro pump
poliwag,surf
poliwag,ice beam
poliwag,blizzard
poliwag,bubble beam
poliwag,low kick
poliwag,dig
poliwag,toxic
poliwag,psychic
poliwag,hypnosis
poliwag,rage
poliwag,mimic
poliwag,double team
poliwag,defense curl
poliwag,haze
poliwag,bide
poliwag,waterfall
poliwag,swift
poliwag,skull bash
poliwag,amnesia
poliwag,bubble
poliwag,psywave
poliwag,splash
poliwag,rest
poliwag,substitute
poliwag,thief
poliwag,mind reader
poliwag,snore
poliwag,curse
poliwag,protect
poliwag,belly drum
poliwag,mud slap
poliwag,icy wind
poliwag,endure
poliwag,swagger
poliwag,attract
poliwag,sleep talk
poliwag,return
poliwag,frustration
poliwag,encore
poliwag,hidden power
poliwag,rain dance
poliwag,whirlpool
poliwag,hail
poliwag,facade
poliwag,focus punch
poliwag,helping hand
poliwag,endeavor
poliwag,refresh
poliwag,secret power
poliwag,dive
poliwag,ice ball
poliwag,weather ball
poliwag,muddy water
poliwag,mud shot
poliwag,water sport
poliwag,water pulse
poliwag,wake up slap
poliwag,natural gift
poliwag,earth power
poliwag,mud bomb
poliwag,captivate
poliwag,round
poliwag,scald
poliwag,bulldoze
poliwag,confide
poliwag,liquidation
poliwag,tera blast
poliwag,chilling water
poliwhirl,pound
poliwhirl,double slap
poliwhirl,mega punch
poliwhirl,ice punch
poliwhirl,mega kick
poliwhirl,headbutt
poliwhirl,body slam
poliwhirl,take down
poliwhirl,double edge
poliwhirl,mist
poliwhirl,water gun
poliwhirl,hydro pump
poliwhirl,surf
poliwhirl,ice beam
poliwhirl,blizzard
poliwhirl,bubble beam
poliwhirl,submission
poliwhirl,low kick
poliwhirl,counter
poliwhirl,seismic toss
poliwhirl,strength
poliwhirl,earthquake
poliwhirl,fissure
poliwhirl,dig
poliwhirl,toxic
poliwhirl,psychic
poliwhirl,hypnosis
poliwhirl,rage
poliwhirl,mimic
poliwhirl,double team
poliwhirl,defense curl
poliwhirl,haze
poliwhirl,bide
poliwhirl,metronome
poliwhirl,waterfall
poliwhirl,swift
poliwhirl,skull bash
poliwhirl,amnesia
poliwhirl,bubble
poliwhirl,psywave
poliwhirl,splash
poliwhirl,rest
poliwhirl,substitute
poliwhirl,thief
poliwhirl,snore
poliwhirl,curse
poliwhirl,protect
poliwhirl,belly drum
poliwhirl,mud slap
poliwhirl,icy wind
poliwhirl,detect
poliwhirl,endure
poliwhirl,swagger
poliwhirl,attract
poliwhirl,sleep talk
poliwhirl,return
poliwhirl,frustration
poliwhirl,encore
poliwhirl,hidden power
poliwhirl,rain dance
poliwhirl,psych up
poliwhirl,rock smash
poliwhirl,whirlpool
poliwhirl,hail
poliwhirl,facade
poliwhirl,focus punch
poliwhirl,helping hand
poliwhirl,brick break
poliwhirl,endeavor
poliwhirl,secret power
poliwhirl,dive
poliwhirl,weather ball
poliwhirl,muddy water
poliwhirl,mud shot
poliwhirl,water sport
poliwhirl,water pulse
poliwhirl,wake up slap
poliwhirl,natural gift
poliwhirl,fling
poliwhirl,earth power
poliwhirl,mud bomb
poliwhirl,captivate
poliwhirl,low sweep
poliwhirl,round
poliwhirl,scald
poliwhirl,bulldoze
poliwhirl,confide
poliwhirl,power up punch
poliwhirl,liquidation
poliwhirl,tera blast
poliwhirl,chilling water
poliwrath,pound
poliwrath,double slap
poliwrath,mega punch
poliwrath,ice punch
poliwrath,mega kick
poliwrath,headbutt
poliwrath,body slam
poliwrath,take down
poliwrath,double edge
poliwrath,mist
poliwrath,water gun
poliwrath,hydro pump
poliwrath,surf
poliwrath,ice beam
poliwrath,blizzard
poliwrath,bubble beam
poliwrath,hyper beam
poliwrath,submission
poliwrath,low kick
poliwrath,counter
poliwrath,seismic toss
poliwrath,strength
poliwrath,earthquake
poliwrath,fissure
poliwrath,dig
poliwrath,toxic
poliwrath,psychic
poliwrath,hypnosis
poliwrath,rage
poliwrath,mimic
poliwrath,double team
poliwrath,defense curl
poliwrath,haze
poliwrath,bide
poliwrath,metronome
poliwrath,waterfall
poliwrath,swift
poliwrath,skull bash
poliwrath,amnesia
poliwrath,bubble
poliwrath,psywave
poliwrath,splash
poliwrath,rest
poliwrath,rock slide
poliwrath,substitute
poliwrath,thief
poliwrath,mind reader
poliwrath,snore
poliwrath,curse
poliwrath,reversal
poliwrath,protect
poliwrath,scary face
poliwrath,belly drum
poliwrath,mud slap
poliwrath,icy wind
poliwrath,detect
poliwrath,endure
poliwrath,swagger
poliwrath,attract
poliwrath,sleep talk
poliwrath,return
poliwrath,frustration
poliwrath,dynamic punch
poliwrath,baton pass
poliwrath,encore
poliwrath,hidden power
poliwrath,rain dance
poliwrath,psych up
poliwrath,rock smash
poliwrath,whirlpool
poliwrath,hail
poliwrath,facade
poliwrath,focus punch
poliwrath,taunt
poliwrath,helping hand
poliwrath,superpower
poliwrath,brick break
poliwrath,knock off
poliwrath,endeavor
poliwrath,secret power
poliwrath,dive
poliwrath,weather ball
poliwrath,rock tomb
poliwrath,muddy water
poliwrath,bulk up
poliwrath,mud shot
poliwrath,water pulse
poliwrath,natural gift
poliwrath,close combat
poliwrath,payback
poliwrath,fling
poliwrath,poison jab
poliwrath,drain punch
poliwrath,vacuum wave
poliwrath,focus blast
poliwrath,earth power
poliwrath,giga impact
poliwrath,rock climb
poliwrath,captivate
poliwrath,low sweep
poliwrath,round
poliwrath,scald
poliwrath,circle throw
poliwrath,bulldoze
poliwrath,work up
poliwrath,dual chop
poliwrath,confide
poliwrath,power up punch
poliwrath,darkest lariat
poliwrath,high horsepower
poliwrath,throat chop
poliwrath,liquidation
poliwrath,coaching
poliwrath,tera blast
poliwrath,chilling water
poliwrath,upper hand
abra,mega punch
abra,fire punch
abra,ice punch
abra,thunder punch
abra,mega kick
abra,headbutt
abra,body slam
abra,take down
abra,double edge
abra,submission
abra,counter
abra,seismic toss
abra,thunder wave
abra,toxic
abra,confusion
abra,psychic
abra,rage
abra,teleport
abra,mimic
abra,double team
abra,barrier
abra,light screen
abra,reflect
abra,bide
abra,metronome
abra,swift
abra,skull bash
abra,dream eater
abra,flash
abra,psywave
abra,rest
abra,tri attack
abra,substitute
abra,thief
abra,nightmare
abra,snore
abra,curse
abra,protect
abra,zap cannon
abra,endure
abra,swagger
abra,attract
abra,sleep talk
abra,return
abra,frustration
abra,safeguard
abra,dynamic punch
abra,encore
abra,iron tail
abra,hidden power
abra,rain dance
abra,sunny day
abra,psych up
abra,shadow ball
abra,torment
abra,facade
abra,focus punch
abra,taunt
abra,trick
abra,role play
abra,magic coat
abra,recycle
abra,knock off
abra,skill swap
abra,snatch
abra,secret power
abra,signal beam
abra,calm mind
abra,shock wave
abra,gravity
abra,natural gift
abra,embargo
abra,fling
abra,psycho shift
abra,power trick
abra,power swap
abra,guard swap
abra,drain punch
abra,energy ball
abra,zen headbutt
abra,trick room
abra,captivate
abra,grass knot
abra,charge beam
abra,guard split
abra,wonder room
abra,psyshock
abra,telekinesis
abra,magic room
abra,foul play
abra,round
abra,ally switch
abra,confide
abra,dazzling gleam
abra,psychic terrain
abra,speed swap
kadabra,mega punch
kadabra,fire punch
kadabra,ice punch
kadabra,thunder punch
kadabra,mega kick
kadabra,headbutt
kadabra,body slam
kadabra,take down
kadabra,double edge
kadabra,disable
kadabra,psybeam
kadabra,submission
kadabra,counter
kadabra,seismic toss
kadabra,thunder wave
kadabra,dig
kadabra,toxic
kadabra,confusion
kadabra,psychic
kadabra,hypnosis
kadabra,rage
kadabra,teleport
kadabra,night shade
kadabra,mimic
kadabra,double team
kadabra,recover
kadabra,light screen
kadabra,reflect
kadabra,bide
kadabra,metronome
kadabra,swift
kadabra,skull bash
kadabra,kinesis
kadabra,dream eater
kadabra,flash
kadabra,psywave
kadabra,rest
kadabra,tri attack
kadabra,substitute
kadabra,thief
kadabra,nightmare
kadabra,snore
kadabra,curse
kadabra,protect
kadabra,zap cannon
kadabra,endure
kadabra,swagger
kadabra,attract
kadabra,sleep talk
kadabra,return
kadabra,frustration
kadabra,safeguard
kadabra,dynamic punch
kadabra,encore
kadabra,iron tail
kadabra,hidden power
kadabra,rain dance
kadabra,sunny day
kadabra,psych up
kadabra,shadow ball
kadabra,future sight
kadabra,torment
kadabra,facade
kadabra,focus punch
kadabra,taunt
kadabra,trick
kadabra,role play
kadabra,magic coat
kadabra,recycle
kadabra,knock off
kadabra,skill swap
kadabra,snatch
kadabra,secret power
kadabra,signal beam
kadabra,calm mind
kadabra,shock wave
kadabra,gravity
kadabra,miracle eye
kadabra,natural gift
kadabra,embargo
kadabra,fling
kadabra,power swap
kadabra,guard swap
kadabra,drain punch
kadabra,energy ball
kadabra,psycho cut
kadabra,zen headbutt
kadabra,trick room
kadabra,captivate
kadabra,grass knot
kadabra,charge beam
kadabra,wonder room
kadabra,psyshock
kadabra,telekinesis
kadabra,magic room
kadabra,foul play
kadabra,round
kadabra,ally switch
kadabra,confide
kadabra,dazzling gleam
kadabra,psychic terrain
kadabra,speed swap
kadabra,expanding force
alakazam,mega punch
alakazam,fire punch
alakazam,ice punch
alakazam,thunder punch
alakazam,mega kick
alakazam,headbutt
alakazam,body slam
alakazam,take down
alakazam,double edge
alakazam,disable
alakazam,psybeam
alakazam,hyper beam
alakazam,submission
alakazam,counter
alakazam,seismic toss
alakazam,thunder wave
alakazam,dig
alakazam,toxic
alakazam,confusion
alakazam,psychic
alakazam,hypnosis
alakazam,rage
alakazam,teleport
alakazam,night shade
alakazam,mimic
alakazam,double team
alakazam,recover
alakazam,barrier
alakazam,light screen
alakazam,reflect
alakazam,bide
alakazam,metronome
alakazam,swift
alakazam,skull bash
alakazam,kinesis
alakazam,dream eater
alakazam,flash
alakazam,psywave
alakazam,rest
alakazam,tri attack
alakazam,substitute
alakazam,thief
alakazam,nightmare
alakazam,snore
alakazam,curse
alakazam,protect
alakazam,zap cannon
alakazam,endure
alakazam,swagger
alakazam,attract
alakazam,sleep talk
alakazam,return
alakazam,frustration
alakazam,safeguard
alakazam,dynamic punch
alakazam,encore
alakazam,iron tail
alakazam,hidden power
alakazam,rain dance
alakazam,sunny day
alakazam,psych up
alakazam,shadow ball
alakazam,future sight
alakazam,torment
alakazam,facade
alakazam,focus punch
alakazam,taunt
alakazam,trick
alakazam,role play
alakazam,magic coat
alakazam,recycle
alakazam,knock off
alakazam,skill swap
alakazam,imprison
alakazam,snatch
alakazam,secret power
alakazam,signal beam
alakazam,calm mind
alakazam,shock wave
alakazam,gravity
alakazam,miracle eye
alakazam,natural gift
alakazam,embargo
alakazam,fling
alakazam,power swap
alakazam,guard swap
alakazam,drain punch
alakazam,focus blast
alakazam,energy ball
alakazam,giga impact
alakazam,nasty plot
alakazam,psycho cut
alakazam,zen headbutt
alakazam,trick room
alakazam,captivate
alakazam,grass knot
alakazam,charge beam
alakazam,wonder room
alakazam,psyshock
alakazam,telekinesis
alakazam,magic room
alakazam,foul play
